optimizer,p,m,energy_Hc,success_prob,time_sec,trial,C_max,C_qaoa,approx_ratio
COBYLA,16,2,3.6311120776844064e-10,1.0,6.148428201675415,98,2,1.9999999996368887,0.9999999998184443
COBYLA,1,2,1.2531376936131268e-08,1.0,1.250826358795166,99,2,1.999999987468623,0.9999999937343115
COBYLA,2,2,2.3198946513813823e-08,1.0,1.3475346565246582,99,2,1.9999999768010535,0.9999999884005267
COBYLA,4,2,8.616899041524741e-09,1.0,1.7470431327819824,99,2,1.999999991383101,0.9999999956915505
COBYLA,8,2,1.0953467993735087e-09,1.0,4.664147138595581,99,2,1.9999999989046533,0.9999999994523266
COBYLA,16,2,3.094333123065951e-11,1.0,10.59952712059021,99,2,1.9999999999690568,0.9999999999845284
COBYLA,1,4,0.1042321498049602,0.9267578125,1.0623900890350342,0,4,3.89576785019504,0.97394196254876
COBYLA,2,4,0.0435572656084074,0.9677734375,6.518100500106812,0,4,3.9564427343915924,0.9891106835978981
COBYLA,4,4,3.6675135808295063e-06,1.0,96.740172624588,0,4,3.999996332486419,0.9999990831216048
COBYLA,8,4,1.4598365849494144e-08,1.0,6.095701456069946,0,4,3.999999985401634,0.9999999963504085
COBYLA,16,4,3.516564928141008e-09,1.0,15.072092294692991,0,4,3.999999996483435,0.9999999991208588
COBYLA,1,4,0.1531466492963544,0.8623046875,1.3736777305603027,1,4,3.8468533507036455,0.9617133376759114
COBYLA,2,4,0.0365870125941996,0.9794921875,9.324495315551758,1,4,3.9634129874058006,0.9908532468514502
COBYLA,4,4,0.0024919166073933,0.9970703125,202.09194040298465,1,4,3.997508083392607,0.9993770208481517
COBYLA,8,4,0.0006286722838191,1.0,160.8849639892578,1,4,3.999371327716181,0.9998428319290452
COBYLA,16,4,0.0005061540259954,1.0,466.5508222579956,1,4,3.999493845974005,0.9998734614935012
COBYLA,1,4,0.1531466497256449,0.8818359375,1.5154993534088137,2,4,3.846853350274355,0.9617133375685888
COBYLA,2,4,0.0365871334607223,0.9619140625,10.29338264465332,2,4,3.9634128665392776,0.9908532166348194
COBYLA,4,4,0.0024900598062588,1.0,221.43461966514587,2,4,3.997509940193741,0.9993774850484353
COBYLA,8,4,0.0005660460472267,1.0,295.1104929447174,2,4,3.9994339539527735,0.9998584884881934
COBYLA,16,4,0.0004378079019027,0.9990234375,521.1770944595337,2,4,3.9995621920980975,0.9998905480245244
COBYLA,1,4,0.1906568119368342,0.8408203125,1.5909020900726318,3,4,3.8093431880631656,0.9523357970157914
COBYLA,2,4,2.506426988145572e-07,1.0,10.01941990852356,3,4,3.9999997493573014,0.9999999373393254
COBYLA,4,4,5.039667353061786e-07,1.0,2.79893159866333,3,4,3.9999994960332645,0.9999998740083161
COBYLA,8,4,1.7773248607317468e-07,1.0,5.692291736602783,3,4,3.999999822267514,0.9999999555668785
COBYLA,16,4,5.938703499276665e-08,1.0,15.519105434417725,3,4,3.999999940612965,0.9999999851532413
COBYLA,1,4,0.0683114113001734,0.9501953125,1.3326637744903564,4,4,3.9316885886998265,0.9829221471749566
COBYLA,2,4,0.0063956095180919,0.9931640625,16.129995584487915,4,4,3.993604390481908,0.998401097620477
COBYLA,4,4,0.0063958171880726,0.9912109375,2.334799766540528,4,4,3.9936041828119273,0.9984010457029818
COBYLA,8,4,0.0005928528265966,0.9990234375,276.75968408584595,4,4,3.9994071471734034,0.9998517867933508
COBYLA,16,4,0.000561994895757,0.9990234375,376.5327770709992,4,4,3.999438005104243,0.9998595012760607
COBYLA,1,4,0.0679252701071369,0.9248046875,1.6931869983673096,5,4,3.932074729892863,0.9830186824732158
COBYLA,2,4,0.0036239728088391,0.9990234375,14.452911615371704,5,4,3.996376027191161,0.9990940067977903
COBYLA,4,4,2.6873307476249497e-06,1.0,110.62292265892027,5,4,3.9999973126692523,0.9999993281673131
COBYLA,8,4,3.959768746758519e-06,1.0,8.026684045791626,5,4,3.9999960402312533,0.9999990100578133
COBYLA,16,4,2.578711647660548e-06,1.0,20.848965644836422,5,4,3.9999974212883522,0.9999993553220881
COBYLA,1,4,0.1162539852178142,0.9033203125,1.4084477424621582,6,4,3.8837460147821856,0.9709365036955464
COBYLA,2,4,0.0530937330809578,0.95703125,12.9393413066864,6,4,3.9469062669190422,0.9867265667297606
COBYLA,4,4,0.0013502592423075,1.0,156.72368955612183,6,4,3.9986497407576924,0.9996624351894231
COBYLA,8,4,0.000264964873965,1.0,257.2601773738861,6,4,3.999735035126035,0.9999337587815087
COBYLA,16,4,5.863084836991994e-05,1.0,461.457044839859,6,4,3.99994136915163,0.9999853422879075
COBYLA,1,4,0.0493194767183756,0.9736328125,1.8527987003326416,7,4,3.9506805232816244,0.9876701308204061
COBYLA,2,4,0.0025448589970679,0.9990234375,27.77515482902527,7,4,3.997455141002932,0.999363785250733
COBYLA,4,4,0.0005741741401033,1.0,228.73819160461423,7,4,3.999425825859897,0.9998564564649742
COBYLA,8,4,8.492978867297163e-05,1.0,155.62064170837402,7,4,3.999915070211327,0.9999787675528318
COBYLA,16,4,1.0736325549237646e-05,1.0,300.6146688461304,7,4,3.999989263674451,0.9999973159186127
COBYLA,1,4,0.1531466513400161,0.873046875,1.615774393081665,8,4,3.846853348659984,0.961713337164996
COBYLA,2,4,2.5815521054184387e-08,1.0,16.860779285430908,8,4,3.9999999741844787,0.9999999935461197
COBYLA,4,4,7.371043553305867e-09,1.0,1.875769853591919,8,4,3.9999999926289567,0.9999999981572392
COBYLA,8,4,9.616969637304962e-09,1.0,6.1890082359313965,8,4,3.9999999903830306,0.9999999975957576
COBYLA,16,4,1.0742734229962636e-08,1.0,16.45302414894104,8,4,3.9999999892572657,0.9999999973143164
COBYLA,1,4,0.0493194707740781,0.9677734375,1.180201292037964,9,4,3.950680529225922,0.9876701323064805
COBYLA,2,4,1.361361257586416e-07,1.0,41.76607394218445,9,4,3.999999863863874,0.9999999659659685
COBYLA,4,4,1.831318643431834e-08,1.0,2.350182294845581,9,4,3.9999999816868135,0.9999999954217034
COBYLA,8,4,9.656324934104177e-09,1.0,8.363998889923096,9,4,3.999999990343675,0.9999999975859187
COBYLA,16,4,4.762448926540208e-09,1.0,14.015790700912476,9,4,3.999999995237551,0.9999999988093877
COBYLA,1,4,0.0873164958704159,0.904296875,1.254854679107666,10,4,3.912683504129584,0.978170876032396
COBYLA,2,4,1.547167037818653e-07,1.0,9.226943731307983,10,4,3.999999845283296,0.999999961320824
COBYLA,4,4,1.2042101399378781e-08,1.0,2.3504397869110107,10,4,3.9999999879578985,0.9999999969894746
COBYLA,8,4,7.725906164823826e-09,1.0,8.260981559753418,10,4,3.999999992274094,0.9999999980685235
COBYLA,16,4,1.6777252004329668e-08,1.0,10.010022401809692,10,4,3.999999983222748,0.999999995805687
COBYLA,1,4,0.1906568140775779,0.8408203125,1.2248318195343018,11,4,3.809343185922422,0.9523357964806055
COBYLA,2,4,0.0446420493642747,0.966796875,8.486701488494873,11,4,3.9553579506357255,0.9888394876589314
COBYLA,4,4,0.0140338832892324,0.98046875,215.4010956287384,11,4,3.9859661167107676,0.9964915291776919
COBYLA,8,4,0.001835649559492,0.998046875,283.62448167800903,11,4,3.998164350440508,0.999541087610127
COBYLA,16,4,0.0004697008953799,0.9990234375,502.10074162483215,11,4,3.99953029910462,0.999882574776155
COBYLA,1,4,0.0679252786436537,0.9345703125,1.7852449417114258,12,4,3.9320747213563463,0.9830186803390866
COBYLA,2,4,1.1668914048912349e-07,1.0,32.40306806564331,12,4,3.9999998833108594,0.9999999708277149
COBYLA,4,4,2.920341501955193e-08,1.0,4.612396240234375,12,4,3.9999999707965848,0.9999999926991462
COBYLA,8,4,7.76781344802302e-09,1.0,5.142879962921143,12,4,3.9999999922321865,0.9999999980580466
COBYLA,16,4,2.2073068539629762e-08,1.0,29.107325315475464,12,4,3.9999999779269313,0.9999999944817328
COBYLA,1,4,0.0630989306089194,0.9619140625,1.1216232776641846,13,4,3.9369010693910806,0.9842252673477702
COBYLA,2,4,4.8613011394138546e-08,1.0,9.49999475479126,13,4,3.9999999513869886,0.9999999878467472
COBYLA,4,4,1.3213201088824176e-09,1.0,2.585355043411255,13,4,3.99999999867868,0.99999999966967
COBYLA,8,4,3.6592164021076456e-07,1.0,5.502533912658691,13,4,3.99999963407836,0.99999990851959
COBYLA,16,4,3.9336015694724235e-07,1.0,11.713148593902588,13,4,3.999999606639843,0.9999999016599608
COBYLA,1,4,0.1357138945646951,0.884765625,1.4371190071105957,14,4,3.864286105435305,0.9660715263588262
COBYLA,2,4,0.0302771627478343,0.98046875,6.917881727218628,14,4,3.969722837252166,0.9924307093130414
COBYLA,4,4,1.5268860974193554e-07,1.0,6.128722429275513,14,4,3.9999998473113902,0.9999999618278476
COBYLA,8,4,2.0156668972814984e-08,1.0,3.8686797618865967,14,4,3.999999979843331,0.9999999949608328
COBYLA,16,4,4.7101762767898245e-09,1.0,13.588356971740724,14,4,3.9999999952898238,0.9999999988224559
COBYLA,1,4,0.0933517039330263,0.9296875,1.1280951499938965,15,4,3.9066482960669737,0.9766620740167434
COBYLA,2,4,0.0262501483349705,0.9697265625,10.3181631565094,15,4,3.9737498516650294,0.9934374629162573
COBYLA,4,4,0.001520037727808,0.9990234375,114.64022469520567,15,4,3.998479962272192,0.999619990568048
COBYLA,8,4,0.0003443065281714,1.0,209.9717514514923,15,4,3.9996556934718286,0.9999139233679571
COBYLA,16,4,9.56456840590092e-05,1.0,463.4494044780731,15,4,3.999904354315941,0.9999760885789852
COBYLA,1,4,0.0565864631264372,0.9638671875,1.3974523544311523,16,4,3.943413536873563,0.9858533842183907
COBYLA,2,4,1.56627425612621e-07,1.0,16.66557765007019,16,4,3.9999998433725743,0.9999999608431436
COBYLA,4,4,2.821533102159713e-07,1.0,2.8012757301330566,16,4,3.99999971784669,0.9999999294616725
COBYLA,8,4,3.7624739435138105e-10,1.0,6.362504243850708,16,4,3.9999999996237525,0.9999999999059381
COBYLA,16,4,2.2084099826624733e-09,1.0,14.899654150009155,16,4,3.99999999779159,0.9999999994478975
COBYLA,1,4,0.0679252683280585,0.9345703125,1.7418904304504397,17,4,3.9320747316719413,0.9830186829179853
COBYLA,2,4,7.465333316247769e-07,1.0,32.39545202255249,17,4,3.9999992534666684,0.9999998133666671
COBYLA,4,4,1.3165780055057752e-07,1.0,3.554918050765991,17,4,3.9999998683421993,0.9999999670855498
COBYLA,8,4,3.3564547474718154e-08,1.0,7.20795202255249,17,4,3.9999999664354524,0.9999999916088631
COBYLA,16,4,3.082248789532116e-09,1.0,17.573317289352417,17,4,3.9999999969177513,0.9999999992294378
COBYLA,1,4,0.0493194748909569,0.9677734375,1.615025758743286,18,4,3.950680525109043,0.9876701312772608
COBYLA,2,4,1.6556412074653084e-07,1.0,38.29579186439514,18,4,3.9999998344358794,0.9999999586089698
COBYLA,4,4,4.291576644055439e-08,1.0,2.345145463943481,18,4,3.9999999570842335,0.9999999892710584
COBYLA,8,4,4.8073632019640655e-09,1.0,8.643676996231079,18,4,3.9999999951926366,0.9999999987981592
COBYLA,16,4,6.380495243263341e-09,1.0,26.241061449050903,18,4,3.9999999936195048,0.9999999984048762
COBYLA,1,4,0.8453979676074838,0.30859375,2.5028529167175293,19,4,3.1546020323925164,0.7886505080981291
COBYLA,2,4,0.0227094792368401,0.982421875,11.280547857284546,19,4,3.9772905207631597,0.9943226301907899
COBYLA,4,4,0.0139128215743999,0.986328125,82.68580842018127,19,4,3.9860871784256,0.9965217946064
COBYLA,8,4,0.013899655215819,0.9853515625,22.71406984329224,19,4,3.986100344784181,0.9965250861960453
COBYLA,16,4,0.0019571519784887,0.99609375,400.671382188797,19,4,3.998042848021511,0.9995107120053778
COBYLA,1,4,0.2593028188052881,0.7734375,1.4503555297851562,20,4,3.740697181194712,0.935174295298678
COBYLA,2,4,0.1125225743654589,0.8857421875,8.991535186767578,20,4,3.887477425634541,0.9718693564086353
COBYLA,4,4,0.0177108920135025,0.986328125,76.56673693656921,20,4,3.9822891079864977,0.9955722769966244
COBYLA,8,4,0.0084423045474097,0.99609375,265.8560588359833,20,4,3.9915576954525904,0.9978894238631476
COBYLA,16,4,0.000785237035854,1.0,445.4197807312012,20,4,3.999214762964146,0.9998036907410365
COBYLA,1,4,0.1162539955288902,0.9072265625,1.5923268795013428,21,4,3.8837460044711096,0.9709365011177774
COBYLA,2,4,0.0530934511679994,0.95703125,14.120743036270142,21,4,3.9469065488320005,0.9867266372080001
COBYLA,4,4,0.0016796303542407,1.0,205.26981568336487,21,4,3.9983203696457594,0.9995800924114399
COBYLA,8,4,0.000238123894733,1.0,241.48225474357605,21,4,3.999761876105267,0.9999404690263167
COBYLA,16,4,0.0001718738789109,0.9990234375,328.24641704559326,21,4,3.999828126121089,0.9999570315302723
COBYLA,1,4,0.1531466792607671,0.873046875,1.9335012435913088,22,4,3.846853320739233,0.9617133301848082
COBYLA,2,4,6.464962398755604e-08,1.0,13.200509309768677,22,4,3.999999935350376,0.999999983837594
COBYLA,4,4,8.585638255897977e-08,1.0,2.1625173091888428,22,4,3.9999999141436176,0.9999999785359044
COBYLA,8,4,8.635160753112103e-09,1.0,3.916245937347412,22,4,3.9999999913648394,0.9999999978412099
COBYLA,16,4,5.403306135853825e-10,1.0,23.73581099510193,22,4,3.9999999994596696,0.9999999998649174
COBYLA,1,4,0.1077735258578984,0.9091796875,1.2524983882904053,23,4,3.8922264741421015,0.9730566185355254
COBYLA,2,4,0.0119825195079705,0.9921875,4.411588668823242,23,4,3.9880174804920294,0.9970043701230074
COBYLA,4,4,0.000521626671412,1.0,34.56595849990845,23,4,3.999478373328588,0.999869593332147
COBYLA,8,4,0.0002671522872974,1.0,261.57157850265503,23,4,3.9997328477127025,0.9999332119281756
COBYLA,16,4,8.230971237177531e-05,1.0,452.0850789546967,23,4,3.9999176902876283,0.9999794225719071
COBYLA,1,4,0.1906568099671948,0.8486328125,1.7456207275390625,24,4,3.809343190032805,0.9523357975082013
COBYLA,2,4,0.0815934962266034,0.9111328125,13.00985026359558,24,4,3.9184065037733964,0.9796016259433491
COBYLA,4,4,0.0243050518904471,0.9814453125,115.11040997505188,24,4,3.975694948109553,0.9939237370273882
COBYLA,8,4,0.003491265843273,0.9990234375,269.9404242038727,24,4,3.996508734156727,0.9991271835391817
COBYLA,16,4,0.0005625779817347,0.9990234375,471.880158662796,24,4,3.999437422018265,0.9998593555045663
COBYLA,1,4,0.9077478718350852,0.158203125,2.649392604827881,25,4,3.092252128164915,0.7730630320412287
COBYLA,2,4,0.343294563020488,0.6640625,4.175528526306152,25,4,3.656705436979512,0.914176359244878
COBYLA,4,4,1.27413304490398e-06,1.0,58.253830671310425,25,4,3.999998725866955,0.9999996814667388
COBYLA,8,4,1.4117595702745067e-06,1.0,19.45385217666626,25,4,3.99999858824043,0.9999996470601075
COBYLA,16,4,1.6861655240951734e-06,1.0,13.846425771713257,25,4,3.999998313834476,0.999999578458619
COBYLA,1,4,0.845398070002524,0.345703125,3.6090400218963614,26,4,3.154601929997476,0.788650482499369
COBYLA,2,4,0.0227097668497951,0.9755859375,6.73969292640686,26,4,3.977290233150205,0.9943225582875512
COBYLA,4,4,0.0004079134944311,1.0,122.82237386703493,26,4,3.9995920865055687,0.9998980216263922
COBYLA,8,4,0.0004178005116445,1.0,16.040849208831787,26,4,3.9995821994883554,0.9998955498720888
COBYLA,16,4,0.0003828268800614,0.998046875,147.68775749206543,26,4,3.9996171731199386,0.9999042932799846
COBYLA,1,4,0.1199137923321507,0.87109375,2.421455144882202,27,4,3.8800862076678495,0.9700215519169624
COBYLA,2,4,8.456010213070408e-06,1.0,20.807445526123047,27,4,3.999991543989787,0.9999978859974468
COBYLA,4,4,8.799241870444119e-06,1.0,6.59441351890564,27,4,3.9999912007581298,0.9999978001895324
COBYLA,8,4,8.644841611615828e-06,1.0,16.50016736984253,27,4,3.9999913551583886,0.9999978387895971
COBYLA,16,4,5.574188678802994e-06,1.0,17.6164288520813,27,4,3.9999944258113214,0.9999986064528303
COBYLA,1,4,0.1162541358705548,0.9130859375,1.3354384899139404,28,4,3.883745864129445,0.9709364660323613
COBYLA,2,4,0.0231637978304552,0.974609375,12.43908190727234,28,4,3.9768362021695447,0.9942090505423862
COBYLA,4,4,0.0042715314292438,0.998046875,105.49061131477356,28,4,3.995728468570756,0.998932117142689
COBYLA,8,4,0.004270727164092,0.99609375,4.016371965408325,28,4,3.995729272835908,0.998932318208977
COBYLA,16,4,0.0010892208765868,0.998046875,475.7852382659912,28,4,3.9989107791234133,0.9997276947808533
COBYLA,1,4,0.0679252752540056,0.92578125,1.5971238613128662,29,4,3.9320747247459944,0.9830186811864986
COBYLA,2,4,8.49423315851805e-08,1.0,28.581223487854004,29,4,3.9999999150576686,0.9999999787644172
COBYLA,4,4,3.0375760351475385e-08,1.0,2.030171632766724,29,4,3.9999999696242394,0.9999999924060599
COBYLA,8,4,1.0382781664985965e-07,1.0,5.175373315811157,29,4,3.9999998961721834,0.9999999740430459
COBYLA,16,4,5.867891839095307e-08,1.0,14.69662594795227,29,4,3.9999999413210814,0.9999999853302703
COBYLA,1,4,0.2529500754180469,0.763671875,0.4753360748291015,30,4,3.747049924581953,0.9367624811454882
COBYLA,2,4,0.071461896424923,0.947265625,5.685487747192383,30,4,3.928538103575077,0.9821345258937693
COBYLA,4,4,0.0057018595203251,0.9970703125,140.68950271606445,30,4,3.9942981404796747,0.9985745351199187
COBYLA,8,4,0.0056990443542312,0.998046875,17.535120010375977,30,4,3.9943009556457687,0.9985752389114422
COBYLA,16,4,0.000502084027075,0.9990234375,413.06709146499634,30,4,3.999497915972925,0.9998744789932312
COBYLA,1,4,0.1357138976470618,0.916015625,1.1347551345825195,31,4,3.864286102352938,0.9660715255882345
COBYLA,2,4,0.0455877978600238,0.95703125,5.615591526031494,31,4,3.9544122021399764,0.9886030505349941
COBYLA,4,4,5.667113685825509e-07,1.0,34.451881647109985,31,4,3.9999994332886315,0.9999998583221579
COBYLA,8,4,1.079386450081321e-07,1.0,9.306651830673218,31,4,3.999999892061355,0.9999999730153387
COBYLA,16,4,6.121930057334525e-08,1.0,12.976792812347412,31,4,3.9999999387806993,0.9999999846951748
COBYLA,1,4,0.0679252604217438,0.927734375,1.4805853366851809,32,4,3.932074739578256,0.983018684894564
COBYLA,2,4,1.312493286831362e-07,1.0,29.69134521484375,32,4,3.9999998687506713,0.9999999671876678
COBYLA,4,4,1.8422553260677432e-08,1.0,3.6021111011505127,32,4,3.9999999815774467,0.9999999953943617
COBYLA,8,4,8.027455311587772e-09,1.0,7.291091442108154,32,4,3.999999991972545,0.9999999979931362
COBYLA,16,4,9.965384073495898e-10,1.0,12.549931526184082,32,4,3.9999999990034616,0.9999999997508654
COBYLA,1,4,0.049319475520377,0.958984375,1.769150972366333,33,4,3.950680524479623,0.9876701311199058
COBYLA,2,4,5.912334445634659e-07,1.0,41.07342553138733,33,4,3.9999994087665556,0.9999998521916389
COBYLA,4,4,2.86090888201862e-08,1.0,3.604642868041992,33,4,3.999999971390911,0.9999999928477278
COBYLA,8,4,7.234042781467664e-09,1.0,8.72263503074646,33,4,3.9999999927659573,0.9999999981914893
COBYLA,16,4,5.874297354102609e-09,1.0,15.916289567947388,33,4,3.9999999941257025,0.9999999985314256
COBYLA,1,4,0.1162539879920817,0.9140625,1.1854488849639893,34,4,3.883746012007918,0.9709365030019795
COBYLA,2,4,0.0470052865214336,0.951171875,21.71316790580749,34,4,3.9529947134785663,0.9882486783696416
COBYLA,4,4,0.002697858480623,0.994140625,113.86338567733765,34,4,3.997302141519377,0.9993255353798443
COBYLA,8,4,0.0006998095266622,0.9990234375,342.2783029079437,34,4,3.999300190473338,0.9998250476183345
COBYLA,16,4,0.0003985918466791,1.0,452.959630727768,34,4,3.999601408153321,0.9999003520383303
COBYLA,1,4,0.1357138947752566,0.880859375,1.69459867477417,35,4,3.8642861052247435,0.9660715263061859
COBYLA,2,4,0.0304066968688515,0.9794921875,6.909435033798218,35,4,3.9695933031311483,0.9923983257827871
COBYLA,4,4,0.0006893576191238,1.0,264.6766784191132,35,4,3.9993106423808764,0.9998276605952191
COBYLA,8,4,5.32698098096307e-05,1.0,286.1433885097504,35,4,3.9999467301901905,0.9999866825475476
COBYLA,16,4,1.8430924561552155e-06,1.0,193.06549644470212,35,4,3.999998156907544,0.999999539226886
COBYLA,1,4,0.1415820801314653,0.8779296875,1.1524348258972168,36,4,3.858417919868535,0.9646044799671337
COBYLA,2,4,0.0491112366596706,0.962890625,9.431207180023192,36,4,3.9508887633403296,0.9877221908350824
COBYLA,4,4,0.0200546715375196,0.98046875,238.1584205627441,36,4,3.9799453284624806,0.9949863321156202
COBYLA,8,4,0.0200400165762243,0.98828125,23.15396738052368,36,4,3.9799599834237758,0.9949899958559439
COBYLA,16,4,0.00646264691326,0.9951171875,409.5292232036591,36,4,3.99353735308674,0.998384338271685
COBYLA,1,4,0.1415820858505769,0.865234375,1.0495424270629885,37,4,3.858417914149423,0.9646044785373558
COBYLA,2,4,0.0269540532005148,0.9765625,6.486202001571655,37,4,3.9730459467994854,0.9932614866998714
COBYLA,4,4,0.0026389982179715,0.99609375,196.21476793289185,37,4,3.9973610017820285,0.9993402504455071
COBYLA,8,4,0.000601795269288,0.998046875,291.1444199085236,37,4,3.999398204730712,0.999849551182678
COBYLA,16,4,0.0003471645991073,0.9990234375,668.4669907093048,37,4,3.9996528354008927,0.9999132088502232
COBYLA,1,4,0.1797719653367518,0.869140625,1.5759308338165283,38,4,3.820228034663248,0.955057008665812
COBYLA,2,4,0.0812372090267544,0.931640625,7.358630657196045,38,4,3.9187627909732456,0.9796906977433114
COBYLA,4,4,0.0007779193644474,0.9970703125,121.87595963478088,38,4,3.9992220806355525,0.9998055201588881
COBYLA,8,4,0.0007689735466735,0.9990234375,22.52616715431213,38,4,3.9992310264533266,0.9998077566133317
COBYLA,16,4,0.0003485748532394,1.0,331.9692068099976,38,4,3.9996514251467605,0.9999128562866901
COBYLA,1,4,0.0493194886166744,0.958984375,2.216749429702759,39,4,3.9506805113833257,0.9876701278458314
COBYLA,2,4,0.0034189392909925,0.998046875,12.244095802307127,39,4,3.9965810607090075,0.9991452651772519
COBYLA,4,4,0.0034186306716017,0.9931640625,1.666140079498291,39,4,3.9965813693283985,0.9991453423320996
COBYLA,8,4,4.809593358162667e-07,1.0,66.44738531112671,39,4,3.999999519040664,0.999999879760166
COBYLA,16,4,6.079646411027984e-07,1.0,9.898322105407717,39,4,3.9999993920353587,0.9999998480088397
COBYLA,1,4,0.0679257438837456,0.9384765625,1.2298052310943604,40,4,3.9320742561162545,0.9830185640290636
COBYLA,2,4,2.1988868798006322e-07,1.0,32.42293953895569,40,4,3.999999780111312,0.999999945027828
COBYLA,4,4,2.1531590399526124e-08,1.0,1.544431447982788,40,4,3.9999999784684097,0.9999999946171024
COBYLA,8,4,1.2296970608449698e-08,1.0,4.710330963134766,40,4,3.9999999877030294,0.9999999969257574
COBYLA,16,4,1.381150736556869e-07,1.0,9.916618585586548,40,4,3.9999998618849264,0.9999999654712316
COBYLA,1,4,0.3180924673064468,0.6865234375,0.8755412101745605,41,4,3.681907532693553,0.9204768831733883
COBYLA,2,4,0.1569659637668307,0.8681640625,3.6791393756866455,41,4,3.843034036233169,0.9607585090582923
COBYLA,4,4,0.0073232918929764,0.9931640625,38.63306283950806,41,4,3.9926767081070236,0.9981691770267559
COBYLA,8,4,2.13323572905294e-05,1.0,259.22143173217773,41,4,3.9999786676427096,0.9999946669106774
COBYLA,16,4,3.225193290365413e-06,1.0,68.62791085243225,41,4,3.99999677480671,0.9999991937016774
COBYLA,1,4,0.8849567721474363,0.2685546875,0.955782413482666,42,4,3.1150432278525635,0.7787608069631409
COBYLA,2,4,0.2081460670218002,0.8076171875,3.1627073287963867,42,4,3.7918539329781997,0.9479634832445499
COBYLA,4,4,0.0230159605399723,0.982421875,111.79904699325562,42,4,3.9769840394600275,0.9942460098650069
COBYLA,8,4,0.0041405469063221,0.9921875,281.3041927814484,42,4,3.995859453093678,0.9989648632734195
COBYLA,16,4,0.0006871911914302,0.9990234375,656.9555864334106,42,4,3.9993128088085697,0.9998282022021424
COBYLA,1,4,0.0683114138573643,0.9599609375,0.8022546768188477,43,4,3.9316885861426356,0.9829221465356589
COBYLA,2,4,0.0063955391320181,0.9931640625,5.698870420455933,43,4,3.993604460867982,0.9984011152169955
COBYLA,4,4,0.0063949893331181,0.9921875,1.4213154315948486,43,4,3.993605010666882,0.9984012526667205
COBYLA,8,4,0.0004223371177708,1.0,311.3037760257721,43,4,3.999577662882229,0.9998944157205573
COBYLA,16,4,0.0004803362267852,1.0,138.52376413345337,43,4,3.999519663773215,0.9998799159433037
COBYLA,1,4,0.0679252966961351,0.9375,1.3048133850097656,44,4,3.932074703303865,0.9830186758259662
COBYLA,2,4,2.276167406500829e-07,1.0,29.056070566177368,44,4,3.9999997723832594,0.9999999430958149
COBYLA,4,4,1.1662369028830889e-07,1.0,3.6758086681365967,44,4,3.9999998833763097,0.9999999708440774
COBYLA,8,4,8.777750359900693e-09,1.0,5.095344543457031,44,4,3.9999999912222495,0.9999999978055624
COBYLA,16,4,8.373501653169414e-08,1.0,13.278604507446287,44,4,3.9999999162649833,0.9999999790662458
COBYLA,1,4,0.0679253052833598,0.9443359375,1.193639039993286,45,4,3.9320746947166403,0.9830186736791601
COBYLA,2,4,2.0910516165817405e-07,1.0,25.430326461791992,45,4,3.9999997908948384,0.9999999477237096
COBYLA,4,4,1.0212812734389232e-08,1.0,2.7043371200561523,45,4,3.999999989787187,0.9999999974467968
COBYLA,8,4,4.604073333691616e-08,1.0,8.623218297958374,45,4,3.9999999539592666,0.9999999884898166
COBYLA,16,4,3.065782854250188e-07,1.0,33.6705584526062,45,4,3.9999996934217146,0.9999999233554286
COBYLA,1,4,0.1287512725693692,0.88671875,0.9272480010986328,46,4,3.871248727430631,0.9678121818576577
COBYLA,2,4,0.0169127655386879,0.98828125,5.720591306686401,46,4,3.983087234461312,0.995771808615328
COBYLA,4,4,1.1091150062259023e-06,1.0,31.525484085083008,46,4,3.999998890884994,0.9999997227212485
COBYLA,8,4,8.091302006185687e-08,1.0,11.171775102615356,46,4,3.9999999190869797,0.9999999797717449
COBYLA,16,4,5.059301345089473e-07,1.0,36.15815949440002,46,4,3.9999994940698653,0.9999998735174663
COBYLA,1,4,0.6682047743644735,0.3427734375,1.5549156665802002,47,4,3.3317952256355268,0.8329488064088817
COBYLA,2,4,0.0788870904283423,0.93359375,10.211513757705688,47,4,3.921112909571658,0.9802782273929145
COBYLA,4,4,0.0072882680587648,0.9951171875,198.70295786857605,47,4,3.992711731941235,0.9981779329853088
COBYLA,8,4,0.001783002669999,0.998046875,248.4876296520233,47,4,3.998216997330001,0.9995542493325003
COBYLA,16,4,0.000831403724386,1.0,636.4053432941437,47,4,3.999168596275614,0.9997921490689035
COBYLA,1,4,0.2529500717605571,0.7880859375,1.4069478511810305,48,4,3.7470499282394427,0.9367624820598607
COBYLA,2,4,0.1631740882656163,0.859375,5.092248201370239,48,4,3.8368259117343837,0.9592064779335959
COBYLA,4,4,0.0053776137592956,0.99609375,199.5685806274414,48,4,3.9946223862407044,0.9986555965601761
COBYLA,8,4,0.0014206948071427,0.998046875,248.19548153877255,48,4,3.998579305192857,0.9996448262982143
COBYLA,16,4,0.0003347846581495,1.0,626.1228561401367,48,4,3.9996652153418504,0.9999163038354626
COBYLA,1,4,0.0679252705760557,0.9443359375,2.007969617843628,49,4,3.9320747294239444,0.9830186823559861
COBYLA,2,4,5.053066743365697e-07,1.0,37.09150314331055,49,4,3.9999994946933257,0.9999998736733314
COBYLA,4,4,5.97485683151433e-09,1.0,3.917163610458374,49,4,3.999999994025143,0.9999999985062857
