optimizer,p,m,energy_Hc,time_sec,trial,C_max,C_qaoa,approx_ratio
L-BFGS-B,16,4,2.0514268478377673e-09,26.94409966468811,14,4.0,3.999999997948573,0.9999999994871432
L-BFGS-B,8,4,7.098127641214092e-12,69.56411147117615,15,4.0,3.9999999999929017,0.9999999999982254
L-BFGS-B,16,4,6.773600708109838e-10,55.55110144615173,15,4.0,3.99999999932264,0.99999999983066
L-BFGS-B,8,4,1.0834511066093455e-10,52.213359355926514,16,4.0,3.999999999891655,0.9999999999729136
L-BFGS-B,16,4,3.072456955521829e-09,40.32415556907654,16,4.0,3.999999996927543,0.9999999992318858
L-BFGS-B,8,4,4.417133325773648e-12,36.75288677215576,17,4.0,3.999999999995583,0.9999999999988958
L-BFGS-B,16,4,1.2013121886145228e-08,23.716620683670044,17,4.0,3.999999987986878,0.9999999969967196
L-BFGS-B,8,4,7.905176513389733e-12,72.75820970535278,18,4.0,3.999999999992095,0.9999999999980236
L-BFGS-B,16,4,1.106451380517015e-08,18.40273427963257,18,4.0,3.9999999889354863,0.9999999972338716
L-BFGS-B,8,4,3.9769724094744697e-07,44.44515609741211,19,4.0,3.999999602302759,0.9999999005756898
L-BFGS-B,16,4,4.008092848060097e-07,34.262824296951294,19,4.0,3.999999599190715,0.9999998997976788
L-BFGS-B,8,4,0.0001792388203344,178.37781429290771,20,4.0,3.9998207611796657,0.9999551902949164
L-BFGS-B,16,4,0.0001790548855345,37.53630423545837,20,4.0,3.9998209451144655,0.9999552362786164
L-BFGS-B,8,4,2.9975952275940188e-12,55.11307644844055,21,4.0,3.9999999999970015,0.9999999999992506
L-BFGS-B,16,4,1.5687605547931582e-08,29.30319356918335,21,4.0,3.9999999843123946,0.9999999960780986
L-BFGS-B,8,4,4.514132956323635e-10,64.20196270942688,22,4.0,3.999999999548587,0.9999999998871468
L-BFGS-B,16,4,2.9900142362038196e-09,31.94042944908142,22,4.0,3.9999999970099855,0.9999999992524964
L-BFGS-B,8,4,6.792372220232322e-11,3.965022087097168,23,4.0,3.999999999932076,0.999999999983019
L-BFGS-B,16,4,2.86529133752822e-12,11.34233283996582,23,4.0,3.999999999997135,0.9999999999992836
L-BFGS-B,8,4,6.277029813983592e-08,204.8113641738892,24,4.0,3.9999999372297017,0.9999999843074254
L-BFGS-B,16,4,6.483602169038427e-08,51.4073178768158,24,4.0,3.999999935163978,0.9999999837909944
L-BFGS-B,8,8,0.003445859337372,111.39247131347656,0,8.0,7.996554140662628,0.9995692675828284
L-BFGS-B,16,8,0.0034458062027019,48.10111975669861,0,8.0,7.996554193797298,0.9995692742246622
L-BFGS-B,8,8,0.0021463893780029,546.8162076473236,1,8.0,7.997853610621997,0.9997317013277496
L-BFGS-B,16,8,0.0021463679231784,95.02407503128052,1,8.0,7.997853632076821,0.9997317040096028
L-BFGS-B,8,8,0.002549167209398,172.2402482032776,2,8.0,7.9974508327906015,0.9996813540988252
L-BFGS-B,16,8,0.0025490952414604,100.478285074234,2,8.0,7.99745090475854,0.9996813630948176
L-BFGS-B,8,8,5.3536491462224944e-08,427.0032889842987,3,8.0,7.999999946463508,0.9999999933079384
L-BFGS-B,16,8,5.8129875413204246e-08,68.32197618484497,3,8.0,7.999999941870125,0.9999999927337656
L-BFGS-B,8,8,0.0037163792282274,454.7362928390503,4,8.0,7.996283620771773,0.9995354525964716
L-BFGS-B,16,8,0.003716517665127,223.82878494262692,4,8.0,7.996283482334872,0.9995354352918592
L-BFGS-B,8,8,0.0031457535882236,331.34075355529785,5,8.0,7.996854246411776,0.999606780801472
L-BFGS-B,16,8,0.0031458251973803,75.41810750961304,5,8.0,7.996854174802619,0.9996067718503274
L-BFGS-B,8,8,2.2250585152150396e-08,182.20599055290225,6,8.0,7.999999977749415,0.9999999972186768
L-BFGS-B,16,8,4.649597828976226e-08,64.1973226070404,6,8.0,7.999999953504021,0.9999999941880028
L-BFGS-B,8,8,0.0810563215378476,423.0515954494476,7,8.0,7.918943678462153,0.9898679598077692
L-BFGS-B,16,8,0.0002389469174527,3214.008495092392,7,8.0,7.999761053082548,0.9999701316353184
L-BFGS-B,8,8,4.1812909151728316e-07,146.85771441459656,8,8.0,7.999999581870909,0.9999999477338636
L-BFGS-B,16,8,4.143863967243089e-07,75.84622097015381,8,8.0,7.999999585613604,0.9999999482017004
L-BFGS-B,8,8,1.7132216684201398e-07,501.2544574737549,9,8.0,7.999999828677833,0.9999999785847292
