optimizer,p,m,energy_Hc,time_sec,trial,C_max,C_qaoa,approx_ratio
SPSA,2,2,0.3810391723692579,31.787583589553837,8,2,1.618960827630742,0.8094804138153711
SPSA,4,2,0.0010109858302871,35.890769720077515,8,2,1.9989890141697129,0.9994945070848564
SPSA,8,2,0.0013232596597957,49.087446451187134,8,2,1.998676740340204,0.999338370170102
SPSA,16,2,0.0029697889888742,73.52468252182007,8,2,1.9970302110111255,0.9985151055055628
SPSA,1,2,1.8362091079221488e-05,32.72585844993591,9,2,1.9999816379089208,0.9999908189544604
SPSA,2,2,0.0002264139006041,34.183178424835205,9,2,1.999773586099396,0.999886793049698
SPSA,4,2,0.0004905252839217,41.07914161682129,9,2,1.9995094747160784,0.9997547373580392
SPSA,8,2,0.0027727202343165,54.54952526092529,9,2,1.997227279765684,0.9986136398828418
SPSA,16,2,0.0008924385679613,83.63530969619751,9,2,1.9991075614320384,0.9995537807160192
SPSA,1,2,0.4077578069863731,14.88096308708191,10,2,1.5922421930136268,0.7961210965068134
SPSA,2,2,0.0002674954183791,32.43737435340881,10,2,1.9997325045816208,0.9998662522908104
SPSA,4,2,0.0001850708820696,40.68695139884949,10,2,1.9998149291179304,0.9999074645589652
SPSA,8,2,0.0013324265104138,55.43548250198364,10,2,1.998667573489586,0.999333786744793
SPSA,16,2,0.0049400067477873,82.66776013374329,10,2,1.9950599932522128,0.9975299966261064
SPSA,1,2,0.4077578089866036,14.575262784957886,11,2,1.5922421910133964,0.7961210955066982
SPSA,2,2,0.3756937791736923,31.630125522613525,11,2,1.6243062208263075,0.8121531104131539
SPSA,4,2,0.0002153012997102,39.8835871219635,11,2,1.9997846987002896,0.9998923493501448
SPSA,8,2,0.0007626237976693,53.18047428131104,11,2,1.9992373762023308,0.9996186881011654
SPSA,16,2,0.0003241653099033,78.31195878982544,11,2,1.999675834690097,0.9998379173450485
SPSA,1,2,1.8406708514773215e-05,31.157728672027588,12,2,1.9999815932914853,0.9999907966457426
SPSA,2,2,4.711501263812701e-06,36.05342078208923,12,2,1.999995288498736,0.999997644249368
SPSA,4,2,4.543670219064183e-05,42.52364349365234,12,2,1.9999545632978093,0.9999772816489046
SPSA,8,2,0.0003023768645092,59.44198656082153,12,2,1.9996976231354908,0.9998488115677454
SPSA,16,2,0.0047080766620693,81.25661373138428,12,2,1.9952919233379307,0.9976459616689654
SPSA,1,2,1.840032635909428e-05,31.547966957092285,13,2,1.999981599673641,0.9999907998368204
SPSA,2,2,0.0002040820932033,36.91167426109314,13,2,1.9997959179067968,0.9998979589533984
SPSA,4,2,0.0008043608445436,43.51115918159485,13,2,1.9991956391554564,0.9995978195777282
SPSA,8,2,9.805846671276376e-05,62.328776359558105,13,2,1.9999019415332877,0.9999509707666436
SPSA,16,2,3.736890492861411e-05,81.80221223831177,13,2,1.9999626310950716,0.9999813155475356
SPSA,1,2,1.8357504686233872e-05,32.429850578308105,14,2,1.9999816424953136,0.9999908212476568
SPSA,2,2,0.0001850822229309,38.69311666488648,14,2,1.999814917777069,0.9999074588885344
SPSA,4,2,0.0001882189644009,45.92959117889404,14,2,1.999811781035599,0.9999058905177995
SPSA,8,2,0.0046559750193796,66.68289184570312,14,2,1.99534402498062,0.99767201249031
SPSA,16,2,5.97033535259528e-05,90.31067156791688,14,2,1.999940296646474,0.999970148323237
SPSA,1,2,0.4077578025994497,14.342727184295654,15,2,1.5922421974005505,0.7961210987002751
SPSA,2,2,0.0002424782487285,33.32253623008728,15,2,1.9997575217512715,0.9998787608756358
SPSA,4,2,0.0010516906052871,39.5376513004303,15,2,1.998948309394713,0.9994741546973565
SPSA,8,2,0.0008548536362379,54.89947128295898,15,2,1.999145146363762,0.999572573181881
SPSA,16,2,0.0030676719652646,77.73209285736084,15,2,1.9969323280347355,0.9984661640173677
SPSA,1,2,0.4077577946467066,17.382705211639404,16,2,1.5922422053532934,0.7961211026766467
SPSA,2,2,0.0006490815062606,36.74533128738403,16,2,1.9993509184937392,0.9996754592468696
SPSA,4,2,0.0023028373478549,42.32509160041809,16,2,1.997697162652145,0.9988485813260723
SPSA,8,2,0.0005482124923779,57.35120105743408,16,2,1.999451787507622,0.999725893753811
SPSA,16,2,0.0018953625744632,84.82387638092041,16,2,1.998104637425537,0.9990523187127685
SPSA,1,2,0.4077578011037973,15.16901922225952,17,2,1.5922421988962028,0.7961210994481014
SPSA,2,2,0.0002868656399131,33.27608847618103,17,2,1.999713134360087,0.9998565671800436
SPSA,4,2,0.0008631564040283,40.08014225959778,17,2,1.9991368435959715,0.9995684217979858
SPSA,8,2,0.0005497449288762,52.32177710533142,17,2,1.999450255071124,0.999725127535562
SPSA,16,2,0.0070201739359111,73.0340564250946,17,2,1.992979826064089,0.9964899130320444
SPSA,1,2,0.0283048469629663,31.47240900993347,18,2,1.9716951530370337,0.9858475765185168
SPSA,2,2,0.0006237859763606,36.40109205245972,18,2,1.9993762140236395,0.9996881070118196
SPSA,4,2,0.0002562755258026,41.8582456111908,18,2,1.9997437244741971,0.9998718622370988
SPSA,8,2,0.0009285307860567,55.62217020988464,18,2,1.9990714692139435,0.9995357346069716
SPSA,16,2,0.0011029551066793,77.37994432449341,18,2,1.9988970448933203,0.9994485224466604
SPSA,1,2,1.8398690476553736e-05,34.338249921798706,19,2,1.9999816013095235,0.9999908006547618
SPSA,2,2,3.158162586155977e-05,38.374945402145386,19,2,1.9999684183741384,0.9999842091870692
SPSA,4,2,0.0001452723597249,46.28378915786743,19,2,1.999854727640275,0.9999273638201376
SPSA,8,2,0.0004171828229787,61.93110108375549,19,2,1.9995828171770211,0.9997914085885108
